what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390424426210
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390424438431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1390424441137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390424441701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390424442851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390424454600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390424459906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390424470174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390424470627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390424479541
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1390424480495
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1390424480765
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1390424481481
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1390424484095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390424484740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390424485488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390424497104
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390424502706
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390424505587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390424505908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390424508857
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390424511470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390424511803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390424532109
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1390424534580
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1390424538301
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1390424561407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390424564354
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1390424565052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390424576162
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390424576625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390424582726
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390424586751
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390424593648
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1390424593662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390424595152
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390424598073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390424598813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1390424598827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390424601027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390424619016
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1390424619896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390424621017
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1390424622187
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390424627165
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1390424631231
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390424741069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390424759038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390424863900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390424872211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390424874802
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1390424878373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390424879925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390424881989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390425902718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390425905668
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390425908411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390425909407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390428190707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390428193402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493131386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493135247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493158333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390493186378
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390493191176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493199713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493269026
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390493279989
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390493280429
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390493280487
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1390493286594
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390493286678
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1390493286678
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390493288439
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390493288721
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390493288721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493291598
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493301650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493304432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493310288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493312266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493365657
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1390493365816
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390493375442
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1390493375482
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390493376594
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390493376899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493379503
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1390493379516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493382020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493389891
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1390493389931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493396723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493423133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1390493423207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493435217
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1390493435284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493436575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493438424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493453239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493454626
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390493454641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493456126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493476479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493492739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1390493492754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493527736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493530746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493541773
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493543342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493549173
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1390493553345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493553746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493560239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493566879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493618391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493622102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1390493622116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493622951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1390493624712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493625027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1390493625042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493628624
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1390493655828
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1390493658216
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1390493659584
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1390493661202
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1390493661632
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1390493678518
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1390493679642
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1390493681588
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1390493681654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493682906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1390493682919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1390493683131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493685131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493707722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1390493707735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493709305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493835765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1390493835780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493842583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493851107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493852584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493852749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493855001
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390493860810
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1390493872436
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390493874661
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390493874730
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390493884638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493885342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493886350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493886574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493897050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493901005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493901032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493905666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493905670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493906868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493949811
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1390493958122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390493975027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390494022534
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390494026458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390494046519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390494136716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390494155118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390494162698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390494164134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390494165950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390494165953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390494169076
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390494171202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390494983933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390495010180
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390495136304
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390495180082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390495211150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1390495211166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390495242692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390495245512
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390495246247
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1390495248107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390495250008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1390495250021
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390495253543
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390495261238
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390495265086
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390495281162
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390495281702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390495384333
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390495438787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390495570000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390495601334
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390495603379
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390495611581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390495611991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390495613208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390495613372
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390495615791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390495622344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390495622627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390495624917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390495625826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390495694079
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390495700321
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390495712876
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390495715661
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390495716627
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390495717830
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390495721678
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390495724312
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390495728106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1390495731360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390495731692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1390495731706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1390495732826
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390495736882
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1390495740310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390495741984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390495782260
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390495786274
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390495788479
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390495815833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390495831338
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390495864251
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390495902898
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1390495937839
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1390495945080
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1390495981612
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1390496059956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1390496078432
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390496084278
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1390496103683
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1390496115136
