what,kind,bundleId,bundleVersion,description,time
error,log,,,"An internal error occurred during: ""Requesting JavaScript AST from selection"".",1391102653347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102653357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102654729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102672767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102682748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102703147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102705816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102707179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102714727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102718671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102729150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102778182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102779501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391102817493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102817883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102825261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391102827851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102828150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102840460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102847007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102889542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102890878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102891962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102892823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102894009
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1391102899952
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1391102900646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391102942810
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1391102943519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391102944060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102945419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102946382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102946548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102951607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391102970812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102971131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102974238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391102979159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102979715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102985253
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1391102996453
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1391102996734
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1391102996967
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1391103001355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391103008051
