what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1389217572795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389217573628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217578828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217582071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217621706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217622686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217622844
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217687669
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389217717059
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389217723290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389217726648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217727053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217730320
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389217734980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217735378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217737913
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1389217756667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389217756983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217757308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217759674
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1389217760979
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389217761282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217777129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217779924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217796210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217801258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217843012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217844554
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389217860838
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389217871949
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1389217885456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389217885848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217886332
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217888306
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1389217889470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389217889839
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1389217909511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389217909916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217910267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217911994
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1389217912493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389217912816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217913209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217914597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389217922185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217922737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217943282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217944927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217946005
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389217948324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217949216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217951590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217952677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217956608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389217965530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217965923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217979588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217982229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217987804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217989918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217990996
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389217996917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389217997259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389218000820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389218004781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389218005077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389218006969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389218009129
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1389218027813
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1389218032180
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1389218032509
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1389218032668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389218033341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389218033987
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389218035919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389218044494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389218044838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389218046765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389218049944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389218053724
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1389218055338
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1389218055527
