what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1389641900293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389641900670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389641901954
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389641910210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389641924775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389641937375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389641938024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389642165269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389642179572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389642195181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389642208666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389642822877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389642863698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389642883241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389642892317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389643928135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389643932515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389643992801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389644001331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389644006595
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389644009107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389644009518
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1389644009542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389644012550
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389644014072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389644014671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1389644014687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389644021649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389644024182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389644025682
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1389644034699
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1389644037874
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1389644038060
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1389644039798
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1389644039997
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1389644043135
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1389644043581
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389644046563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389644051688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389644052796
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389644068423
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389644069813
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389644088309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389644208342
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389644237229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389644287530
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1389644318933
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1389644319749
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389644321222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389644323439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389644332517
