what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389284212335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389284404181
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1389284412212
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389284414184
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1389284418375
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389284428599
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1389284444096
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389284464504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389284467073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389284471372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389284479660
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389284493204
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1389284495679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389284499611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389284502220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389284512599
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1389284516451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389284523034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389284562905
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1389284564313
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1389284564544
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1389284564924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389284566736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389284567225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389284572966
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1389284583976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389284600431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389284820083
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1389284882580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389284888847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389284889257
