what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1391105720482
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1391105720712
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1391105720871
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1391105721071
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1391105721293
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1391105722033
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1391105722214
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1391105722434
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1391105722652
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1391105722873
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1391105723073
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391105724622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391105738989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391106169007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391106184620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391106241584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391106245670
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1391106251742
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391106259720
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1391106262061
closed,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1391106262061
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1391106274395
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1391106349699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391106350293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391106354784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391106356432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391106406264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1391106430887
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391106431895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391106433426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391106438344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391106473497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391106496123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391106638490
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1391106673791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1391106679627
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391106680924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391106692212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391106702441
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1391106702458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391106729349
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1391106734160
error,log,,,"Unexpected runtime error while computing a text hover",1391106807641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1391106816548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391106824790
error,log,,,"Unexpected runtime error while computing a text hover",1391106827485
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391106839551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391106843451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391106885264
error,log,,,"Unexpected runtime error while computing a text hover",1391106892281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391106894669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391106897796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391106904401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391106907532
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1391106918312
error,log,,,"Error in JSDT Core during reconcile",1391106918313
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1391106919851
error,log,,,"Error in JSDT Core during reconcile",1391106919852
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1391106920117
error,log,,,"Error in JSDT Core during AST creation",1391106920117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1391106920130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1391106920294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391106921197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1391106930930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391106931596
